,spk1,spk2,spk3
159.82,1.0,0.0,1.0
159.84,1.0,0.0,1.0
159.86,1.0,1.0,1.0
159.88,1.0,1.0,1.0
159.9,1.0,1.0,1.0
159.92000000000002,1.0,1.0,1.0
159.94,1.0,1.0,1.0
159.96,1.0,1.0,1.0
159.98,1.0,1.0,1.0
160.0,1.0,1.0,1.0
160.02,1.0,1.0,1.0
160.04,1.0,1.0,1.0
160.06,1.0,1.0,1.0
160.08,1.0,1.0,1.0
160.1,1.0,1.0,1.0
160.12,1.0,1.0,1.0
160.14000000000001,1.0,1.0,1.0
160.16,1.0,1.0,1.0
160.18,1.0,1.0,1.0
160.20000000000002,1.0,1.0,1.0
160.22,1.0,1.0,1.0
160.24,1.0,1.0,1.0
160.26,1.0,1.0,1.0
160.28,1.0,1.0,1.0
160.3,1.0,1.0,1.0
160.32,1.0,1.0,1.0
160.34,1.0,1.0,1.0
160.36,1.0,1.0,1.0
160.38,1.0,1.0,1.0
160.4,1.0,1.0,1.0
160.42000000000002,1.0,1.0,1.0
160.44,1.0,1.0,1.0
160.46,1.0,1.0,1.0
160.48,1.0,1.0,1.0
160.5,1.0,1.0,1.0
160.52,1.0,1.0,1.0
160.54,1.0,1.0,1.0
160.56,1.0,1.0,1.0
160.58,1.0,1.0,1.0
160.6,1.0,1.0,1.0
160.62,1.0,1.0,1.0
160.64000000000001,1.0,1.0,1.0
160.66,1.0,1.0,1.0
160.68,1.0,1.0,1.0
160.70000000000002,1.0,1.0,1.0
160.72,1.0,1.0,1.0
160.74,1.0,1.0,1.0
160.76,1.0,1.0,1.0
160.78,1.0,1.0,1.0
160.8,1.0,1.0,1.0
160.82,1.0,1.0,1.0
160.84,1.0,1.0,1.0
160.86,1.0,1.0,1.0
160.88,1.0,1.0,1.0
160.9,1.0,1.0,1.0
160.92000000000002,1.0,1.0,1.0
160.94,1.0,1.0,1.0
160.96,1.0,1.0,1.0
160.98,1.0,1.0,1.0
161.0,1.0,1.0,1.0
161.02,1.0,1.0,1.0
161.04,1.0,1.0,1.0
161.06,1.0,1.0,1.0
161.08,1.0,1.0,1.0
161.1,1.0,1.0,1.0
161.12,1.0,1.0,1.0
161.14000000000001,1.0,1.0,1.0
161.16,1.0,1.0,1.0
161.18,1.0,1.0,1.0
161.20000000000002,1.0,1.0,1.0
161.22,1.0,1.0,1.0
161.24,1.0,1.0,1.0
161.26,1.0,1.0,1.0
161.28,1.0,1.0,1.0
161.3,0.0,1.0,1.0
161.32,0.0,1.0,1.0
161.34,0.0,1.0,1.0
161.36,0.0,1.0,1.0
161.38,0.0,1.0,1.0
161.4,0.0,1.0,1.0
161.42000000000002,0.0,1.0,1.0
161.44,0.0,1.0,1.0
161.46,0.0,1.0,1.0
161.48,0.0,1.0,1.0
161.5,0.0,1.0,1.0
161.52,0.0,1.0,1.0
161.54,0.0,1.0,1.0
161.56,0.0,1.0,1.0
161.58,0.0,1.0,1.0
161.6,0.0,1.0,1.0
161.62,0.0,1.0,1.0
161.64000000000001,0.0,1.0,1.0
161.66,0.0,1.0,1.0
161.68,0.0,1.0,1.0
161.70000000000002,0.0,1.0,1.0
161.72,0.0,1.0,1.0
161.74,0.0,1.0,1.0
161.76,0.0,1.0,1.0
161.78,0.0,1.0,1.0
161.8,0.0,1.0,1.0
161.82,0.0,1.0,1.0
161.84,0.0,1.0,1.0
161.86,0.0,1.0,1.0
161.88,0.0,1.0,1.0
161.9,0.0,1.0,1.0
161.92000000000002,0.0,1.0,1.0
161.94,0.0,1.0,1.0
161.96,0.0,1.0,1.0
161.98,0.0,1.0,1.0
162.0,0.0,1.0,1.0
162.02,0.0,1.0,1.0
162.04,0.0,1.0,1.0
162.06,0.0,1.0,1.0
162.08,0.0,1.0,1.0
162.1,0.0,1.0,1.0
162.12,0.0,1.0,1.0
162.14000000000001,0.0,1.0,1.0
162.16,0.0,1.0,1.0
162.18,0.0,1.0,1.0
162.20000000000002,0.0,1.0,1.0
162.22,0.0,1.0,1.0
162.24,0.0,1.0,1.0
162.26,0.0,1.0,0.0
162.28,0.0,1.0,0.0
162.3,0.0,1.0,0.0
162.32,0.0,1.0,0.0
162.34,0.0,1.0,0.0
162.36,0.0,1.0,0.0
162.38,0.0,1.0,0.0
162.4,0.0,1.0,0.0
162.42000000000002,0.0,1.0,0.0
162.44,0.0,1.0,0.0
162.46,0.0,1.0,0.0
162.48,0.0,1.0,0.0
162.5,0.0,1.0,0.0
162.52,0.0,1.0,0.0
162.54,0.0,1.0,0.0
162.56,0.0,1.0,0.0
162.58,0.0,1.0,0.0
162.6,0.0,1.0,0.0
162.62,0.0,1.0,0.0
162.64000000000001,0.0,1.0,0.0
162.66,0.0,1.0,0.0
162.68,0.0,1.0,0.0
162.70000000000002,0.0,1.0,0.0
162.72,0.0,1.0,0.0
162.74,0.0,0.0,1.0
162.76,0.0,0.0,1.0
162.78,0.0,0.0,1.0
162.8,0.0,0.0,1.0
162.82,0.0,0.0,1.0
162.84,0.0,0.0,1.0
162.86,0.0,0.0,1.0
162.88,0.0,0.0,1.0
162.9,0.0,0.0,1.0
162.92000000000002,0.0,0.0,1.0
162.94,0.0,0.0,1.0
162.96,0.0,0.0,1.0
162.98,0.0,0.0,1.0
163.0,0.0,0.0,1.0
163.02,0.0,0.0,1.0
163.04,0.0,0.0,1.0
163.06,0.0,0.0,1.0
163.08,0.0,0.0,1.0
163.1,0.0,0.0,1.0
163.12,0.0,0.0,1.0
163.14000000000001,0.0,0.0,1.0
163.16,0.0,0.0,1.0
163.18,0.0,0.0,1.0
163.20000000000002,0.0,0.0,1.0
163.22,0.0,0.0,1.0
163.24,0.0,0.0,1.0
163.26,0.0,0.0,1.0
163.28,0.0,0.0,1.0
163.3,0.0,0.0,1.0
163.32,0.0,0.0,1.0
163.34,0.0,0.0,1.0
163.36,0.0,0.0,1.0
163.38,0.0,0.0,1.0
163.4,0.0,0.0,1.0
163.42000000000002,0.0,0.0,1.0
163.44,0.0,0.0,1.0
163.46,0.0,0.0,1.0
163.48,0.0,0.0,1.0
163.5,0.0,0.0,1.0
163.52,0.0,0.0,1.0
163.54,0.0,0.0,1.0
163.56,0.0,0.0,1.0
163.58,0.0,0.0,1.0
163.6,0.0,0.0,1.0
163.62,0.0,0.0,1.0
163.64000000000001,0.0,0.0,1.0
163.66,0.0,0.0,1.0
163.68,0.0,0.0,1.0
163.70000000000002,0.0,1.0,1.0
163.72,0.0,1.0,1.0
163.74,0.0,1.0,1.0
163.76,0.0,1.0,1.0
163.78,0.0,1.0,1.0
163.8,0.0,1.0,1.0
163.82,0.0,1.0,1.0
163.84,0.0,1.0,1.0
163.86,0.0,1.0,1.0
163.88,0.0,1.0,1.0
163.9,0.0,1.0,1.0
163.92000000000002,0.0,1.0,1.0
163.94,0.0,1.0,1.0
163.96,0.0,1.0,1.0
163.98,0.0,1.0,1.0
164.0,0.0,1.0,1.0
164.02,0.0,1.0,1.0
164.04,0.0,1.0,1.0
164.06,0.0,1.0,1.0
164.08,0.0,1.0,1.0
164.1,0.0,1.0,1.0
164.12,0.0,1.0,1.0
164.14000000000001,0.0,1.0,1.0
164.16,0.0,1.0,1.0
164.18,0.0,1.0,1.0
164.20000000000002,0.0,1.0,1.0
164.22,0.0,1.0,1.0
164.24,0.0,1.0,1.0
164.26,0.0,1.0,1.0
164.28,0.0,1.0,1.0
164.3,0.0,1.0,1.0
164.32,0.0,1.0,1.0
164.34,0.0,1.0,1.0
164.36,0.0,1.0,1.0
164.38,0.0,1.0,1.0
164.4,0.0,1.0,1.0
164.42000000000002,0.0,1.0,1.0
164.44,0.0,1.0,1.0
164.46,0.0,1.0,1.0
164.48,0.0,1.0,1.0
164.5,0.0,1.0,1.0
164.52,0.0,1.0,1.0
164.54,0.0,1.0,1.0
164.56,0.0,1.0,1.0
164.58,0.0,1.0,1.0
164.6,0.0,1.0,1.0
164.62,0.0,1.0,1.0
164.64000000000001,0.0,1.0,1.0
164.66,0.0,0.0,0.0
164.68,0.0,0.0,0.0
164.70000000000002,0.0,0.0,0.0
164.72,0.0,0.0,0.0
164.74,0.0,0.0,0.0
164.76,0.0,0.0,0.0
164.78,0.0,0.0,0.0
164.8,0.0,0.0,0.0
164.82,0.0,0.0,0.0
164.84,0.0,0.0,0.0
164.86,0.0,0.0,0.0
164.88,0.0,0.0,0.0
164.9,0.0,0.0,0.0
164.92000000000002,0.0,0.0,0.0
164.94,0.0,0.0,0.0
164.96,0.0,0.0,0.0
164.98,0.0,0.0,0.0
165.0,0.0,0.0,0.0
165.02,0.0,0.0,0.0
165.04,0.0,0.0,0.0
165.06,0.0,0.0,0.0
165.08,0.0,0.0,0.0
165.1,0.0,0.0,0.0
165.12,0.0,0.0,0.0
165.14000000000001,0.0,1.0,1.0
165.16,0.0,1.0,1.0
165.18,0.0,1.0,1.0
165.20000000000002,0.0,1.0,1.0
165.22,0.0,1.0,1.0
165.24,0.0,1.0,1.0
165.26,0.0,1.0,1.0
165.28,0.0,1.0,1.0
165.3,0.0,1.0,1.0
165.32,0.0,1.0,1.0
165.34,0.0,1.0,1.0
165.36,0.0,1.0,1.0
165.38,0.0,1.0,1.0
165.4,0.0,1.0,1.0
165.42000000000002,0.0,1.0,1.0
165.44,0.0,1.0,1.0
165.46,0.0,1.0,1.0
165.48,0.0,1.0,1.0
165.5,0.0,1.0,1.0
165.52,0.0,1.0,1.0
165.54,0.0,1.0,1.0
165.56,0.0,1.0,1.0
165.58,0.0,1.0,1.0
165.6,0.0,1.0,1.0
165.62,0.0,1.0,1.0
165.64000000000001,0.0,1.0,1.0
165.66,0.0,1.0,1.0
165.68,0.0,1.0,1.0
165.70000000000002,0.0,1.0,1.0
165.72,0.0,1.0,1.0
165.74,0.0,1.0,1.0
165.76,0.0,1.0,1.0
165.78,0.0,1.0,1.0
165.8,0.0,1.0,1.0
165.82,0.0,1.0,1.0
165.84,0.0,1.0,1.0
165.86,0.0,1.0,1.0
165.88,0.0,1.0,1.0
165.9,0.0,1.0,1.0
165.92000000000002,0.0,1.0,1.0
165.94,0.0,1.0,1.0
165.96,0.0,1.0,1.0
165.98,0.0,1.0,1.0
166.0,0.0,1.0,1.0
166.02,0.0,1.0,1.0
166.04,0.0,1.0,1.0
166.06,0.0,1.0,1.0
166.08,0.0,1.0,1.0
166.1,1.0,1.0,0.0
166.12,1.0,1.0,0.0
166.14000000000001,1.0,1.0,0.0
166.16,1.0,1.0,0.0
166.18,1.0,1.0,0.0
166.20000000000002,1.0,1.0,0.0
166.22,1.0,1.0,0.0
166.24,1.0,1.0,0.0
166.26,1.0,1.0,0.0
166.28,1.0,1.0,0.0
166.3,1.0,1.0,0.0
166.32,1.0,1.0,0.0
166.34,1.0,1.0,0.0
166.36,1.0,1.0,0.0
166.38,1.0,1.0,0.0
166.4,1.0,1.0,0.0
166.42000000000002,1.0,1.0,0.0
166.44,1.0,1.0,0.0
166.46,1.0,1.0,0.0
166.48,1.0,1.0,0.0
166.5,1.0,1.0,0.0
166.52,1.0,1.0,0.0
166.54,1.0,1.0,0.0
166.56,1.0,1.0,0.0
166.58,1.0,1.0,1.0
166.6,1.0,1.0,1.0
166.62,1.0,1.0,1.0
166.64000000000001,1.0,1.0,1.0
166.66,1.0,1.0,1.0
166.68,1.0,1.0,1.0
166.70000000000002,1.0,1.0,1.0
166.72,1.0,1.0,1.0
166.74,1.0,1.0,1.0
166.76,1.0,1.0,1.0
166.78,1.0,1.0,1.0
166.8,1.0,1.0,1.0
166.82,1.0,1.0,1.0
166.84,1.0,1.0,1.0
166.86,1.0,1.0,1.0
166.88,1.0,1.0,1.0
166.9,1.0,1.0,1.0
166.92000000000002,1.0,1.0,1.0
166.94,1.0,1.0,1.0
166.96,1.0,1.0,1.0
166.98,1.0,1.0,1.0
167.0,1.0,1.0,1.0
167.02,1.0,1.0,1.0
167.04,1.0,1.0,1.0
167.06,1.0,1.0,1.0
167.08,1.0,1.0,1.0
167.1,1.0,1.0,1.0
167.12,1.0,1.0,1.0
167.14000000000001,1.0,1.0,1.0
167.16,1.0,1.0,1.0
167.18,1.0,1.0,1.0
167.20000000000002,1.0,1.0,1.0
167.22,1.0,1.0,1.0
167.24,1.0,1.0,1.0
167.26,1.0,1.0,1.0
167.28,1.0,1.0,1.0
167.3,1.0,1.0,1.0
167.32,1.0,1.0,1.0
167.34,1.0,1.0,1.0
167.36,1.0,1.0,1.0
167.38,1.0,1.0,1.0
167.4,1.0,1.0,1.0
167.42000000000002,1.0,1.0,1.0
167.44,1.0,1.0,1.0
167.46,1.0,1.0,1.0
167.48,1.0,1.0,1.0
167.5,1.0,1.0,1.0
167.52,1.0,1.0,1.0
167.54,1.0,1.0,0.0
167.56,1.0,1.0,0.0
167.58,1.0,1.0,0.0
167.6,1.0,1.0,0.0
167.62,1.0,1.0,0.0
167.64000000000001,1.0,1.0,0.0
167.66,1.0,1.0,0.0
167.68,1.0,1.0,0.0
167.70000000000002,1.0,1.0,0.0
167.72,1.0,1.0,0.0
167.74,1.0,1.0,0.0
167.76,1.0,1.0,0.0
167.78,1.0,1.0,0.0
167.8,1.0,1.0,0.0
167.82,1.0,1.0,0.0
167.84,1.0,1.0,0.0
167.86,1.0,1.0,0.0
167.88,1.0,1.0,0.0
167.9,1.0,1.0,0.0
167.92000000000002,1.0,1.0,0.0
167.94,1.0,1.0,0.0
167.96,1.0,1.0,0.0
167.98,1.0,1.0,0.0
168.0,1.0,1.0,0.0
168.02,1.0,1.0,0.0
168.04,1.0,1.0,0.0
168.06,1.0,1.0,0.0
168.08,1.0,1.0,0.0
168.1,1.0,1.0,0.0
168.12,1.0,1.0,0.0
168.14000000000001,1.0,1.0,0.0
168.16,1.0,1.0,0.0
168.18,1.0,1.0,0.0
168.20000000000002,1.0,1.0,0.0
168.22,1.0,1.0,0.0
168.24,1.0,1.0,0.0
168.26,1.0,1.0,0.0
168.28,1.0,1.0,0.0
168.3,1.0,1.0,0.0
168.32,1.0,1.0,0.0
168.34,1.0,1.0,0.0
168.36,1.0,1.0,0.0
168.38,1.0,1.0,0.0
168.4,1.0,1.0,0.0
168.42000000000002,1.0,1.0,0.0
168.44,1.0,1.0,0.0
168.46,1.0,1.0,0.0
168.48,1.0,1.0,0.0
168.5,1.0,1.0,1.0
168.52,1.0,1.0,1.0
168.54,1.0,1.0,1.0
168.56,1.0,1.0,1.0
168.58,1.0,1.0,1.0
168.6,1.0,1.0,1.0
168.62,1.0,1.0,1.0
168.64000000000001,1.0,1.0,1.0
168.66,1.0,1.0,1.0
168.68,1.0,1.0,1.0
168.70000000000002,1.0,1.0,1.0
168.72,1.0,1.0,1.0
168.74,1.0,1.0,1.0
168.76,1.0,1.0,1.0
168.78,1.0,1.0,1.0
168.8,1.0,1.0,1.0
168.82,1.0,1.0,1.0
168.84,1.0,1.0,1.0
168.86,1.0,1.0,1.0
168.88,1.0,1.0,1.0
168.9,1.0,1.0,1.0
168.92000000000002,1.0,1.0,1.0
168.94,1.0,1.0,1.0
168.96,1.0,1.0,1.0
168.98,1.0,1.0,1.0
169.0,1.0,1.0,1.0
169.02,1.0,1.0,1.0
169.04,1.0,1.0,1.0
169.06,1.0,1.0,1.0
169.08,1.0,1.0,1.0
169.1,1.0,1.0,1.0
169.12,1.0,1.0,1.0
169.14000000000001,1.0,1.0,1.0
169.16,1.0,1.0,1.0
169.18,1.0,1.0,1.0
169.20000000000002,1.0,1.0,1.0
169.22,1.0,1.0,1.0
169.24,1.0,1.0,1.0
169.26,1.0,1.0,1.0
169.28,1.0,1.0,1.0
169.3,1.0,1.0,1.0
169.32,1.0,1.0,1.0
169.34,1.0,1.0,1.0
169.36,1.0,1.0,1.0
169.38,1.0,1.0,1.0
169.4,1.0,1.0,1.0
169.42000000000002,1.0,1.0,1.0
169.44,1.0,1.0,1.0
169.46,1.0,0.0,1.0
169.48,1.0,0.0,1.0
169.5,1.0,0.0,1.0
169.52,1.0,0.0,1.0
169.54,1.0,0.0,1.0
169.56,1.0,0.0,1.0
169.58,1.0,0.0,1.0
169.6,1.0,0.0,1.0
169.62,1.0,0.0,1.0
169.64000000000001,1.0,0.0,1.0
169.66,1.0,0.0,1.0
169.68,1.0,0.0,1.0
169.70000000000002,1.0,0.0,1.0
169.72,1.0,0.0,1.0
169.74,1.0,0.0,1.0
169.76,1.0,0.0,1.0
169.78,1.0,0.0,1.0
169.8,1.0,0.0,1.0
169.82,1.0,0.0,1.0
169.84,1.0,0.0,1.0
169.86,1.0,0.0,1.0
169.88,1.0,0.0,1.0
169.9,1.0,0.0,1.0
169.92000000000002,1.0,0.0,1.0
169.94,1.0,1.0,0.0
169.96,1.0,1.0,0.0
169.98,1.0,1.0,0.0
170.0,1.0,1.0,0.0
170.02,1.0,1.0,0.0
170.04,1.0,1.0,0.0
170.06,1.0,1.0,0.0
170.08,1.0,1.0,0.0
170.1,1.0,1.0,0.0
170.12,1.0,1.0,0.0
170.14000000000001,1.0,1.0,0.0
170.16,1.0,1.0,0.0
170.18,1.0,1.0,0.0
170.20000000000002,1.0,1.0,0.0
170.22,1.0,1.0,0.0
170.24,1.0,1.0,0.0
170.26,1.0,1.0,0.0
170.28,1.0,1.0,0.0
170.3,1.0,1.0,0.0
170.32,1.0,1.0,0.0
170.34,1.0,1.0,0.0
170.36,1.0,1.0,0.0
170.38,1.0,1.0,0.0
170.4,1.0,1.0,0.0
170.42000000000002,1.0,1.0,0.0
170.44,1.0,1.0,0.0
170.46,1.0,1.0,0.0
170.48,1.0,1.0,0.0
170.5,1.0,1.0,0.0
170.52,1.0,1.0,0.0
170.54,1.0,1.0,0.0
170.56,1.0,1.0,0.0
170.58,1.0,1.0,0.0
170.6,1.0,1.0,0.0
170.62,1.0,1.0,0.0
170.64000000000001,1.0,1.0,0.0
170.66,1.0,1.0,0.0
170.68,1.0,1.0,0.0
170.70000000000002,1.0,1.0,0.0
170.72,1.0,1.0,0.0
170.74,1.0,1.0,0.0
170.76,1.0,1.0,0.0
170.78,1.0,1.0,0.0
170.8,1.0,1.0,0.0
170.82,1.0,1.0,0.0
170.84,1.0,1.0,0.0
170.86,1.0,1.0,0.0
170.88,1.0,1.0,0.0
170.9,1.0,1.0,1.0
170.92000000000002,1.0,1.0,1.0
170.94,1.0,1.0,1.0
170.96,1.0,1.0,1.0
170.98,1.0,1.0,1.0
171.0,1.0,1.0,1.0
171.02,1.0,1.0,1.0
171.04,1.0,1.0,1.0
171.06,1.0,1.0,1.0
171.08,1.0,1.0,1.0
171.1,1.0,1.0,1.0
171.12,1.0,1.0,1.0
171.14000000000001,1.0,1.0,1.0
171.16,1.0,1.0,1.0
171.18,1.0,1.0,1.0
171.20000000000002,1.0,1.0,1.0
171.22,1.0,1.0,1.0
171.24,1.0,1.0,1.0
171.26,1.0,1.0,1.0
171.28,1.0,1.0,1.0
171.3,1.0,1.0,1.0
171.32,1.0,1.0,1.0
171.34,1.0,1.0,1.0
171.36,1.0,1.0,1.0
171.38,1.0,1.0,1.0
171.4,1.0,1.0,1.0
171.42000000000002,1.0,1.0,1.0
171.44,1.0,1.0,1.0
171.46,1.0,1.0,1.0
171.48,1.0,1.0,1.0
171.5,1.0,1.0,1.0
171.52,1.0,1.0,1.0
171.54,1.0,1.0,1.0
171.56,1.0,1.0,1.0
171.58,1.0,1.0,1.0
171.6,1.0,1.0,1.0
171.62,1.0,1.0,1.0
171.64000000000001,1.0,1.0,1.0
171.66,1.0,1.0,1.0
171.68,1.0,1.0,1.0
171.70000000000002,1.0,1.0,1.0
171.72,1.0,1.0,1.0
171.74,1.0,1.0,1.0
171.76,1.0,1.0,1.0
171.78,1.0,1.0,1.0
171.8,1.0,1.0,1.0
171.82,1.0,1.0,1.0
171.84,1.0,1.0,1.0
171.86,0.0,0.0,1.0
171.88,0.0,0.0,1.0
171.9,0.0,0.0,1.0
171.92000000000002,0.0,0.0,1.0
171.94,0.0,0.0,1.0
171.96,0.0,0.0,1.0
171.98,0.0,0.0,1.0
172.0,0.0,0.0,1.0
172.02,0.0,0.0,1.0
172.04,0.0,0.0,1.0
172.06,0.0,0.0,1.0
172.08,0.0,0.0,1.0
172.1,0.0,0.0,1.0
172.12,0.0,0.0,1.0
172.14000000000001,0.0,0.0,1.0
172.16,0.0,0.0,1.0
172.18,0.0,0.0,1.0
172.20000000000002,0.0,0.0,1.0
172.22,0.0,0.0,1.0
172.24,0.0,0.0,1.0
172.26,0.0,0.0,1.0
172.28,0.0,0.0,1.0
172.3,0.0,0.0,1.0
172.32,0.0,0.0,1.0
172.34,1.0,1.0,1.0
172.36,1.0,1.0,1.0
172.38,1.0,1.0,1.0
172.4,1.0,1.0,1.0
172.42000000000002,1.0,1.0,1.0
172.44,1.0,1.0,1.0
172.46,1.0,1.0,1.0
172.48,1.0,1.0,1.0
172.5,1.0,1.0,1.0
172.52,1.0,1.0,1.0
172.54,1.0,1.0,1.0
172.56,1.0,1.0,1.0
172.58,1.0,1.0,1.0
172.6,1.0,1.0,1.0
172.62,1.0,1.0,1.0
172.64000000000001,1.0,1.0,1.0
172.66,1.0,1.0,1.0
172.68,1.0,1.0,1.0
172.70000000000002,1.0,1.0,1.0
172.72,1.0,1.0,1.0
172.74,1.0,1.0,1.0
172.76,1.0,1.0,1.0
172.78,1.0,1.0,1.0
172.8,1.0,1.0,1.0
172.82,1.0,1.0,1.0
172.84,1.0,1.0,1.0
172.86,1.0,1.0,1.0
172.88,1.0,1.0,1.0
172.9,1.0,1.0,1.0
172.92000000000002,1.0,1.0,1.0
172.94,1.0,1.0,1.0
172.96,1.0,1.0,1.0
172.98,1.0,1.0,1.0
173.0,1.0,1.0,1.0
173.02,1.0,1.0,1.0
173.04,1.0,1.0,1.0
173.06,1.0,1.0,1.0
173.08,1.0,1.0,1.0
173.1,1.0,1.0,1.0
173.12,1.0,1.0,1.0
173.14000000000001,1.0,1.0,1.0
173.16,1.0,1.0,1.0
173.18,1.0,1.0,1.0
173.20000000000002,1.0,1.0,1.0
173.22,1.0,1.0,1.0
173.24,1.0,1.0,1.0
173.26,1.0,1.0,1.0
173.28,1.0,1.0,1.0
173.3,1.0,0.0,1.0
173.32,1.0,0.0,1.0
173.34,1.0,0.0,1.0
173.36,1.0,0.0,1.0
173.38,1.0,0.0,1.0
173.4,1.0,0.0,1.0
173.42000000000002,1.0,0.0,1.0
173.44,1.0,0.0,1.0
173.46,1.0,0.0,1.0
173.48,1.0,0.0,1.0
173.5,1.0,0.0,1.0
173.52,1.0,0.0,1.0
173.54,1.0,0.0,1.0
173.56,1.0,0.0,1.0
173.58,1.0,0.0,1.0
173.6,1.0,0.0,1.0
173.62,1.0,0.0,1.0
173.64000000000001,1.0,0.0,1.0
173.66,1.0,0.0,1.0
173.68,1.0,0.0,1.0
173.70000000000002,1.0,0.0,1.0
173.72,1.0,0.0,1.0
173.74,1.0,0.0,1.0
173.76,1.0,0.0,1.0
173.78,1.0,0.0,0.0
173.8,1.0,0.0,0.0
173.82,1.0,0.0,0.0
173.84,1.0,0.0,0.0
173.86,1.0,0.0,0.0
173.88,1.0,0.0,0.0
173.9,1.0,0.0,0.0
173.92000000000002,1.0,0.0,0.0
173.94,1.0,0.0,0.0
173.96,1.0,0.0,0.0
173.98,1.0,0.0,0.0
174.0,1.0,0.0,0.0
174.02,1.0,0.0,0.0
174.04,1.0,0.0,0.0
174.06,1.0,0.0,0.0
174.08,1.0,0.0,0.0
174.1,1.0,0.0,0.0
174.12,1.0,0.0,0.0
174.14000000000001,1.0,0.0,0.0
174.16,1.0,0.0,0.0
174.18,1.0,0.0,0.0
174.20000000000002,1.0,0.0,0.0
174.22,1.0,0.0,0.0
174.24,1.0,0.0,0.0
174.26,1.0,1.0,0.0
174.28,1.0,1.0,0.0
174.3,1.0,1.0,0.0
174.32,1.0,1.0,0.0
174.34,1.0,1.0,0.0
174.36,1.0,1.0,0.0
174.38,1.0,1.0,0.0
174.4,1.0,1.0,0.0
174.42000000000002,1.0,1.0,0.0
174.44,1.0,1.0,0.0
174.46,1.0,1.0,0.0
174.48,1.0,1.0,0.0
174.5,1.0,1.0,0.0
174.52,1.0,1.0,0.0
174.54,1.0,1.0,0.0
174.56,1.0,1.0,0.0
174.58,1.0,1.0,0.0
174.6,1.0,1.0,0.0
174.62,1.0,1.0,0.0
174.64000000000001,1.0,1.0,0.0
174.66,1.0,1.0,0.0
174.68,1.0,1.0,0.0
174.70000000000002,1.0,1.0,0.0
174.72,1.0,1.0,0.0
174.74,1.0,1.0,0.0
174.76,1.0,1.0,0.0
174.78,1.0,1.0,0.0
174.8,1.0,1.0,0.0
174.82,1.0,1.0,0.0
174.84,1.0,1.0,0.0
174.86,1.0,1.0,0.0
174.88,1.0,1.0,0.0
174.9,1.0,1.0,0.0
174.92000000000002,1.0,1.0,0.0
174.94,1.0,1.0,0.0
174.96,1.0,1.0,0.0
174.98,1.0,1.0,0.0
175.0,1.0,1.0,0.0
175.02,1.0,1.0,0.0
175.04,1.0,1.0,0.0
175.06,1.0,1.0,0.0
175.08,1.0,1.0,0.0
175.1,1.0,1.0,0.0
175.12,1.0,1.0,0.0
175.14000000000001,1.0,1.0,0.0
175.16,1.0,1.0,0.0
175.18,1.0,1.0,0.0
175.20000000000002,1.0,1.0,0.0
175.22,0.0,0.0,0.0
175.24,0.0,0.0,0.0
175.26,0.0,0.0,0.0
175.28,0.0,0.0,0.0
175.3,0.0,0.0,0.0
175.32,0.0,0.0,0.0
175.34,0.0,0.0,0.0
175.36,0.0,0.0,0.0
175.38,0.0,0.0,0.0
175.4,0.0,0.0,0.0
175.42000000000002,0.0,0.0,0.0
175.44,0.0,0.0,0.0
175.46,0.0,0.0,0.0
175.48,0.0,0.0,0.0
175.5,0.0,0.0,0.0
175.52,0.0,0.0,0.0
175.54,0.0,0.0,0.0
175.56,0.0,0.0,0.0
175.58,0.0,0.0,0.0
175.6,0.0,0.0,0.0
175.62,0.0,0.0,0.0
175.64000000000001,0.0,0.0,0.0
175.66,0.0,0.0,0.0
175.68,0.0,0.0,0.0
175.70000000000002,0.0,0.0,0.0
175.72,0.0,0.0,0.0
175.74,0.0,0.0,0.0
175.76,0.0,0.0,0.0
175.78,0.0,0.0,0.0
175.8,0.0,0.0,0.0
175.82,0.0,0.0,0.0
175.84,0.0,0.0,0.0
175.86,0.0,0.0,0.0
175.88,0.0,0.0,0.0
175.9,0.0,0.0,0.0
175.92000000000002,0.0,0.0,0.0
175.94,0.0,0.0,0.0
175.96,0.0,0.0,0.0
175.98,0.0,0.0,0.0
176.0,0.0,0.0,0.0
176.02,0.0,0.0,0.0
176.04,0.0,0.0,0.0
176.06,0.0,0.0,0.0
176.08,0.0,0.0,0.0
176.1,0.0,0.0,0.0
176.12,0.0,0.0,0.0
176.14000000000001,0.0,0.0,0.0
176.16,0.0,0.0,0.0
176.18,1.0,0.0,0.0
176.20000000000002,1.0,0.0,0.0
176.22,1.0,0.0,0.0
176.24,1.0,0.0,0.0
176.26,1.0,0.0,0.0
176.28,1.0,0.0,0.0
176.3,1.0,0.0,0.0
176.32,1.0,0.0,0.0
176.34,1.0,0.0,0.0
176.36,1.0,0.0,0.0
176.38,1.0,0.0,0.0
176.4,1.0,0.0,0.0
176.42000000000002,1.0,0.0,0.0
176.44,1.0,0.0,0.0
176.46,1.0,0.0,0.0
176.48,1.0,0.0,0.0
176.5,1.0,0.0,0.0
176.52,1.0,0.0,0.0
176.54,1.0,0.0,0.0
176.56,1.0,0.0,0.0
176.58,1.0,0.0,0.0
176.6,1.0,0.0,0.0
176.62,1.0,0.0,0.0
176.64000000000001,1.0,0.0,0.0
176.66,1.0,1.0,1.0
176.68,1.0,1.0,1.0
176.70000000000002,1.0,1.0,1.0
176.72,1.0,1.0,1.0
176.74,1.0,1.0,1.0
176.76,1.0,1.0,1.0
